dividend_cocode|company_name|div_announcement_date|div_rate|div_per_share
127106|LARSEN & TOUBRO LTD.|13-03-2007|550.0000|11.0000
127106|LARSEN & TOUBRO LTD.|29-05-2007|100.0000|2.0000
127106|LARSEN & TOUBRO LTD.|03-07-2007|100.0000|2.0000
127106|LARSEN & TOUBRO LTD.|29-05-2008|750.0000|15.0000
127106|LARSEN & TOUBRO LTD.|28-05-2009|525.0000|10.5000
127106|LARSEN & TOUBRO LTD.|17-05-2010|625.0000|12.5000
127106|LARSEN & TOUBRO LTD.|19-05-2011|725.0000|14.5000
127106|LARSEN & TOUBRO LTD.|14-05-2012|825.0000|16.5000
127106|LARSEN & TOUBRO LTD.|22-05-2013|616.5000|12.3300
127106|LARSEN & TOUBRO LTD.|30-05-2014|712.5000|14.2500
127106|LARSEN & TOUBRO LTD.|30-05-2015|812.5000|16.2500
127106|LARSEN & TOUBRO LTD.|25-05-2016|912.5000|18.2500
127106|LARSEN & TOUBRO LTD.|29-05-2017|700.0000|14.0000
127106|LARSEN & TOUBRO LTD.|28-05-2018|800.0000|16.0000
127106|LARSEN & TOUBRO LTD.|10-05-2019|900.0000|18.0000
127106|LARSEN & TOUBRO LTD.|18-03-2020|500.0000|10.0000
127106|LARSEN & TOUBRO LTD.|05-06-2020|400.0000|8.0000
127106|LARSEN & TOUBRO LTD.|28-10-2020|900.0000|18.0000
127106|LARSEN & TOUBRO LTD.|14-05-2021|900.0000|18.0000
127106|LARSEN & TOUBRO LTD.|12-05-2022|1100.0000|22.0000
136444|MAHINDRA & MAHINDRA LTD.|31-03-1989|35.0000|NA
136444|MAHINDRA & MAHINDRA LTD.|10-08-1990|25.0000|2.5000
136444|MAHINDRA & MAHINDRA LTD.|19-08-1991|18.0000|1.8000
136444|MAHINDRA & MAHINDRA LTD.|31-07-1992|22.5000|2.2500
136444|MAHINDRA & MAHINDRA LTD.|16-07-1993|30.0000|3.0000
136444|MAHINDRA & MAHINDRA LTD.|15-07-1994|45.0000|4.5000
136444|MAHINDRA & MAHINDRA LTD.|12-07-1995|65.0000|6.5000
136444|MAHINDRA & MAHINDRA LTD.|11-06-1996|45.0000|4.5000
136444|MAHINDRA & MAHINDRA LTD.|10-06-1997|50.0000|5.0000
136444|MAHINDRA & MAHINDRA LTD.|12-06-1998|55.0000|5.5000
136444|MAHINDRA & MAHINDRA LTD.|01-06-1999|55.0000|5.5000
136444|MAHINDRA & MAHINDRA LTD.|28-03-2000|55.0000|5.5000
136444|MAHINDRA & MAHINDRA LTD.|31-05-2000|0.0000|0.0000
136444|MAHINDRA & MAHINDRA LTD.|31-03-2001|55.0000|5.5000
136444|MAHINDRA & MAHINDRA LTD.|17-06-2002|50.0000|5.0000
136444|MAHINDRA & MAHINDRA LTD.|02-06-2003|55.0000|5.5000
136444|MAHINDRA & MAHINDRA LTD.|31-05-2004|90.0000|9.0000
136444|MAHINDRA & MAHINDRA LTD.|29-05-2005|100.0000|10.0000
136444|MAHINDRA & MAHINDRA LTD.|30-05-2005|30.0000|3.0000
136444|MAHINDRA & MAHINDRA LTD.|29-05-2006|75.0000|7.5000
136444|MAHINDRA & MAHINDRA LTD.|30-05-2006|25.0000|2.5000
136444|MAHINDRA & MAHINDRA LTD.|21-03-2007|75.0000|7.5000
136444|MAHINDRA & MAHINDRA LTD.|28-05-2007|25.0000|2.5000
136444|MAHINDRA & MAHINDRA LTD.|29-05-2007|15.0000|1.5000
136444|MAHINDRA & MAHINDRA LTD.|28-05-2008|115.0000|11.5000
136444|MAHINDRA & MAHINDRA LTD.|28-05-2009|100.0000|10.0000
136444|MAHINDRA & MAHINDRA LTD.|29-05-2010|175.0000|8.7500
136444|MAHINDRA & MAHINDRA LTD.|30-05-2010|15.0000|0.7500
136444|MAHINDRA & MAHINDRA LTD.|30-05-2011|20.0000|1.0000
136444|MAHINDRA & MAHINDRA LTD.|31-05-2011|210.0000|10.5000
136444|MAHINDRA & MAHINDRA LTD.|30-05-2012|250.0000|12.5000
136444|MAHINDRA & MAHINDRA LTD.|30-05-2013|10.0000|0.5000
136444|MAHINDRA & MAHINDRA LTD.|31-05-2013|250.0000|12.5000
136444|MAHINDRA & MAHINDRA LTD.|30-05-2014|10.0000|0.5000
136444|MAHINDRA & MAHINDRA LTD.|31-05-2014|270.0000|13.5000
136444|MAHINDRA & MAHINDRA LTD.|29-05-2015|240.0000|12.0000
136444|MAHINDRA & MAHINDRA LTD.|30-05-2016|240.0000|12.0000
136444|MAHINDRA & MAHINDRA LTD.|30-05-2017|260.0000|13.0000
136444|MAHINDRA & MAHINDRA LTD.|29-05-2018|150.0000|7.5000
136444|MAHINDRA & MAHINDRA LTD.|29-05-2019|170.0000|8.5000
136444|MAHINDRA & MAHINDRA LTD.|12-06-2020|47.0000|2.3500
136444|MAHINDRA & MAHINDRA LTD.|28-05-2021|175.0000|8.7500
136444|MAHINDRA & MAHINDRA LTD.|28-05-2022|231.0000|11.5500
136494|TECH MAHINDRA LTD.|31-03-1991|10.0000|1.0000
136494|TECH MAHINDRA LTD.|31-03-1992|20.0000|2.0000
136494|TECH MAHINDRA LTD.|31-03-1993|40.0000|4.0000
136494|TECH MAHINDRA LTD.|31-03-1994|60.0000|6.0000
136494|TECH MAHINDRA LTD.|31-03-1995|100.0000|10.0000
136494|TECH MAHINDRA LTD.|31-03-1996|10.0000|1.0000
136494|TECH MAHINDRA LTD.|31-03-1997|50.0000|5.0000
136494|TECH MAHINDRA LTD.|01-12-1997|50.0000|5.0000
136494|TECH MAHINDRA LTD.|01-07-1998|25.0000|2.5000
136494|TECH MAHINDRA LTD.|15-09-1998|75.0000|7.5000
136494|TECH MAHINDRA LTD.|07-12-1998|37.5000|3.7500
136494|TECH MAHINDRA LTD.|26-05-1999|10.0000|1.0000
136494|TECH MAHINDRA LTD.|01-10-1999|18.7500|1.8750
136494|TECH MAHINDRA LTD.|05-05-2000|28.2500|2.8250
136494|TECH MAHINDRA LTD.|16-06-2000|1.0000|0.1000
136494|TECH MAHINDRA LTD.|31-03-2001|97.0000|1.9400
136494|TECH MAHINDRA LTD.|10-08-2002|140.0000|2.8000
136494|TECH MAHINDRA LTD.|31-05-2003|528.0000|10.5600
136494|TECH MAHINDRA LTD.|28-05-2004|185.0000|3.7000
136494|TECH MAHINDRA LTD.|24-05-2005|110.0000|2.2000
136494|TECH MAHINDRA LTD.|17-07-2006|8.0000|0.8000
136494|TECH MAHINDRA LTD.|14-03-2007|15.0000|1.5000
136494|TECH MAHINDRA LTD.|19-05-2008|55.0000|5.5000
136494|TECH MAHINDRA LTD.|21-10-2008|40.0000|4.0000
136494|TECH MAHINDRA LTD.|30-04-2010|35.0000|3.5000
136494|TECH MAHINDRA LTD.|26-05-2011|40.0000|4.0000
136494|TECH MAHINDRA LTD.|23-05-2012|40.0000|4.0000
136494|TECH MAHINDRA LTD.|21-05-2013|50.0000|5.0000
136494|TECH MAHINDRA LTD.|14-05-2014|200.0000|20.0000
136494|TECH MAHINDRA LTD.|26-05-2015|120.0000|6.0000
136494|TECH MAHINDRA LTD.|24-05-2016|120.0000|6.0000
136494|TECH MAHINDRA LTD.|25-05-2016|120.0000|6.0000
136494|TECH MAHINDRA LTD.|26-05-2017|180.0000|9.0000
136494|TECH MAHINDRA LTD.|25-05-2018|280.0000|14.0000
136494|TECH MAHINDRA LTD.|21-05-2019|280.0000|14.0000
136494|TECH MAHINDRA LTD.|24-02-2020|200.0000|10.0000
136494|TECH MAHINDRA LTD.|30-04-2020|100.0000|5.0000
136494|TECH MAHINDRA LTD.|23-10-2020|300.0000|15.0000
136494|TECH MAHINDRA LTD.|26-04-2021|300.0000|15.0000
136494|TECH MAHINDRA LTD.|27-04-2021|300.0000|15.0000
136494|TECH MAHINDRA LTD.|25-10-2021|300.0000|15.0000
136494|TECH MAHINDRA LTD.|13-05-2022|300.0000|15.0000
136494|TECH MAHINDRA LTD.|14-05-2022|300.0000|15.0000
140829|MARUTI SUZUKI INDIA LTD.|31-03-1989|5.0000|5.0000
140829|MARUTI SUZUKI INDIA LTD.|31-03-1990|7.0000|7.0000
140829|MARUTI SUZUKI INDIA LTD.|31-03-1991|8.0000|8.0000
140829|MARUTI SUZUKI INDIA LTD.|31-03-1992|6.0000|6.0000
140829|MARUTI SUZUKI INDIA LTD.|31-03-1993|6.0000|6.0000
140829|MARUTI SUZUKI INDIA LTD.|31-03-1994|10.0000|10.0000
140829|MARUTI SUZUKI INDIA LTD.|31-03-1995|15.0000|15.0000
140829|MARUTI SUZUKI INDIA LTD.|31-03-1996|20.0000|20.0000
140829|MARUTI SUZUKI INDIA LTD.|31-03-1997|20.0000|20.0000
140829|MARUTI SUZUKI INDIA LTD.|09-09-1998|30.0000|30.0000
140829|MARUTI SUZUKI INDIA LTD.|17-08-1999|30.0000|30.0000
140829|MARUTI SUZUKI INDIA LTD.|22-09-2000|25.0000|25.0000
140829|MARUTI SUZUKI INDIA LTD.|31-03-2001|0.0000|0.0000
140829|MARUTI SUZUKI INDIA LTD.|20-09-2002|30.0000|30.0000
140829|MARUTI SUZUKI INDIA LTD.|06-05-2003|30.0000|1.5000
140829|MARUTI SUZUKI INDIA LTD.|18-05-2004|30.0000|1.5000
140829|MARUTI SUZUKI INDIA LTD.|06-05-2005|40.0000|2.0000
140829|MARUTI SUZUKI INDIA LTD.|26-04-2006|70.0000|3.5000
140829|MARUTI SUZUKI INDIA LTD.|24-04-2007|90.0000|4.5000
140829|MARUTI SUZUKI INDIA LTD.|24-04-2008|100.0000|5.0000
140829|MARUTI SUZUKI INDIA LTD.|24-04-2009|70.0000|3.5000
140829|MARUTI SUZUKI INDIA LTD.|26-04-2010|120.0000|6.0000
140829|MARUTI SUZUKI INDIA LTD.|25-04-2011|150.0000|7.5000
140829|MARUTI SUZUKI INDIA LTD.|28-04-2012|150.0000|7.5000
140829|MARUTI SUZUKI INDIA LTD.|26-04-2013|160.0000|8.0000
140829|MARUTI SUZUKI INDIA LTD.|25-04-2014|240.0000|12.0000
140829|MARUTI SUZUKI INDIA LTD.|27-04-2015|500.0000|25.0000
140829|MARUTI SUZUKI INDIA LTD.|26-04-2016|700.0000|35.0000
140829|MARUTI SUZUKI INDIA LTD.|27-04-2017|1500.0000|75.0000
140829|MARUTI SUZUKI INDIA LTD.|27-04-2018|1600.0000|80.0000
140829|MARUTI SUZUKI INDIA LTD.|25-04-2019|1600.0000|80.0000
140829|MARUTI SUZUKI INDIA LTD.|13-05-2020|1200.0000|60.0000
140829|MARUTI SUZUKI INDIA LTD.|28-06-2021|900.0000|45.0000
140829|MARUTI SUZUKI INDIA LTD.|29-04-2022|1200.0000|60.0000
155695|N T P C LTD.|31-03-1989|0.0000|NA
155695|N T P C LTD.|31-03-1990|0.0000|0.0000
155695|N T P C LTD.|31-03-1991|0.0000|0.0000
155695|N T P C LTD.|31-03-1992|0.0000|0.0000
155695|N T P C LTD.|31-03-1993|0.0000|0.0000
155695|N T P C LTD.|31-03-1994|0.8100|8.1000
155695|N T P C LTD.|31-03-1995|1.6300|16.3000
155695|N T P C LTD.|06-08-1996|2.6600|26.6000
155695|N T P C LTD.|31-03-1997|5.4700|54.7000
155695|N T P C LTD.|09-07-1998|6.6800|66.8000
155695|N T P C LTD.|31-03-1999|8.4300|84.3000
155695|N T P C LTD.|31-03-2000|8.0000|80.0000
155695|N T P C LTD.|31-03-2001|10.0000|100.0000
155695|N T P C LTD.|23-09-2002|9.0000|0.9000
155695|N T P C LTD.|23-09-2003|9.0000|0.9000
155695|N T P C LTD.|29-07-2004|13.8500|1.3850
155695|N T P C LTD.|14-02-2005|12.0000|1.2000
155695|N T P C LTD.|13-06-2005|12.0000|1.2000
155695|N T P C LTD.|30-01-2006|20.0000|2.0000
155695|N T P C LTD.|31-05-2006|8.0000|0.8000
155695|N T P C LTD.|31-01-2007|24.0000|2.4000
155695|N T P C LTD.|30-05-2007|8.0000|0.8000
155695|N T P C LTD.|30-01-2008|27.0000|2.7000
155695|N T P C LTD.|29-05-2008|8.0000|0.8000
155695|N T P C LTD.|24-01-2009|28.0000|2.8000
155695|N T P C LTD.|22-05-2009|8.0000|0.8000
155695|N T P C LTD.|15-03-2010|30.0000|3.0000
155695|N T P C LTD.|17-05-2010|8.0000|0.8000
155695|N T P C LTD.|31-01-2011|30.0000|3.0000
155695|N T P C LTD.|10-05-2011|8.0000|0.8000
155695|N T P C LTD.|27-01-2012|35.0000|3.5000
155695|N T P C LTD.|10-05-2012|5.0000|0.5000
155695|N T P C LTD.|26-02-2013|37.5000|3.7500
155695|N T P C LTD.|10-05-2013|12.5000|1.2500
155695|N T P C LTD.|11-05-2013|7.5000|0.7500
155695|N T P C LTD.|28-01-2014|40.0000|4.0000
155695|N T P C LTD.|15-05-2014|17.5000|1.7500
155695|N T P C LTD.|30-01-2015|7.5000|0.7500
155695|N T P C LTD.|29-05-2015|17.5000|1.7500
155695|N T P C LTD.|29-01-2016|16.0000|1.6000
155695|N T P C LTD.|30-05-2016|17.5000|1.7500
155695|N T P C LTD.|08-02-2017|26.1000|2.6100
155695|N T P C LTD.|29-05-2017|21.7000|2.1700
155695|N T P C LTD.|31-01-2018|27.3000|2.7300
155695|N T P C LTD.|28-05-2018|23.9000|2.3900
155695|N T P C LTD.|30-01-2019|35.8000|3.5800
155695|N T P C LTD.|25-05-2019|25.0000|2.5000
155695|N T P C LTD.|19-03-2020|5.0000|0.5000
155695|N T P C LTD.|27-06-2020|26.5000|2.6500
155695|N T P C LTD.|04-02-2021|30.0000|3.0000
155695|N T P C LTD.|19-06-2021|31.5000|3.1500
155695|N T P C LTD.|29-01-2022|40.0000|4.0000
155695|N T P C LTD.|20-05-2022|30.0000|3.0000
157827|NESTLE INDIA LTD.|31-12-1988|25.0000|NA
157827|NESTLE INDIA LTD.|31-12-1989|30.0000|3.0000
157827|NESTLE INDIA LTD.|10-12-1990|15.0000|1.5000
157827|NESTLE INDIA LTD.|31-12-1990|0.0000|0.0000
157827|NESTLE INDIA LTD.|27-09-1991|10.0000|1.0000
157827|NESTLE INDIA LTD.|29-11-1991|15.0000|1.5000
157827|NESTLE INDIA LTD.|31-12-1991|0.0000|0.0000
157827|NESTLE INDIA LTD.|14-08-1992|12.5000|1.2500
157827|NESTLE INDIA LTD.|15-12-1992|15.0000|1.5000
157827|NESTLE INDIA LTD.|31-12-1992|0.0000|0.0000
157827|NESTLE INDIA LTD.|24-05-1993|12.5000|1.2500
157827|NESTLE INDIA LTD.|26-11-1993|15.0000|1.5000
157827|NESTLE INDIA LTD.|06-05-1994|15.0000|1.5000
157827|NESTLE INDIA LTD.|24-02-1995|12.5000|1.2500
157827|NESTLE INDIA LTD.|31-05-1995|37.5000|3.7500
157827|NESTLE INDIA LTD.|31-12-1995|25.0000|2.5000
157827|NESTLE INDIA LTD.|22-03-1996|25.0000|2.5000
157827|NESTLE INDIA LTD.|01-05-1996|15.0000|1.5000
157827|NESTLE INDIA LTD.|09-05-1996|25.0000|2.5000
157827|NESTLE INDIA LTD.|13-11-1996|20.0000|2.0000
157827|NESTLE INDIA LTD.|31-12-1996|0.0000|0.0000
157827|NESTLE INDIA LTD.|13-05-1997|25.0000|2.5000
157827|NESTLE INDIA LTD.|07-11-1997|20.0000|2.0000
157827|NESTLE INDIA LTD.|18-03-1998|15.0000|1.5000
157827|NESTLE INDIA LTD.|12-05-1998|25.0000|2.5000
157827|NESTLE INDIA LTD.|01-12-1998|20.0000|2.0000
157827|NESTLE INDIA LTD.|27-02-1999|20.0000|2.0000
157827|NESTLE INDIA LTD.|10-04-1999|35.0000|3.5000
157827|NESTLE INDIA LTD.|25-02-2000|45.0000|4.5000
157827|NESTLE INDIA LTD.|04-04-2000|80.0000|8.0000
157827|NESTLE INDIA LTD.|07-03-2001|60.0000|6.0000
157827|NESTLE INDIA LTD.|08-06-2001|40.0000|4.0000
157827|NESTLE INDIA LTD.|05-12-2001|100.0000|10.0000
157827|NESTLE INDIA LTD.|06-03-2002|0.0000|0.0000
157827|NESTLE INDIA LTD.|05-12-2002|180.0000|18.0000
157827|NESTLE INDIA LTD.|08-03-2003|0.0000|0.0000
157827|NESTLE INDIA LTD.|31-07-2003|100.0000|10.0000
157827|NESTLE INDIA LTD.|05-12-2003|100.0000|10.0000
157827|NESTLE INDIA LTD.|15-03-2004|0.0000|0.0000
157827|NESTLE INDIA LTD.|19-07-2004|100.0000|10.0000
157827|NESTLE INDIA LTD.|08-12-2004|100.0000|10.0000
157827|NESTLE INDIA LTD.|13-03-2005|0.0000|0.0000
157827|NESTLE INDIA LTD.|14-03-2005|45.0000|4.5000
157827|NESTLE INDIA LTD.|19-04-2005|50.0000|5.0000
157827|NESTLE INDIA LTD.|06-12-2005|180.0000|18.0000
157827|NESTLE INDIA LTD.|06-03-2006|20.0000|2.0000
157827|NESTLE INDIA LTD.|15-04-2006|60.0000|6.0000
157827|NESTLE INDIA LTD.|04-12-2006|180.0000|18.0000
157827|NESTLE INDIA LTD.|13-03-2007|15.0000|1.5000
157827|NESTLE INDIA LTD.|14-03-2007|0.0000|0.0000
157827|NESTLE INDIA LTD.|15-03-2007|65.0000|6.5000
157827|NESTLE INDIA LTD.|10-12-2007|240.0000|24.0000
157827|NESTLE INDIA LTD.|04-03-2008|25.0000|2.5000
157827|NESTLE INDIA LTD.|17-04-2008|85.0000|8.5000
157827|NESTLE INDIA LTD.|31-10-2008|145.0000|14.5000
157827|NESTLE INDIA LTD.|01-11-2008|75.0000|7.5000
157827|NESTLE INDIA LTD.|06-03-2009|120.0000|12.0000
157827|NESTLE INDIA LTD.|29-04-2009|90.0000|9.0000
157827|NESTLE INDIA LTD.|30-10-2009|270.0000|27.0000
157827|NESTLE INDIA LTD.|19-02-2010|125.0000|12.5000
157827|NESTLE INDIA LTD.|21-04-2010|90.0000|9.0000
157827|NESTLE INDIA LTD.|29-10-2010|270.0000|27.0000
157827|NESTLE INDIA LTD.|18-02-2011|125.0000|12.5000
157827|NESTLE INDIA LTD.|19-04-2011|90.0000|9.0000
157827|NESTLE INDIA LTD.|07-12-2011|270.0000|27.0000
157827|NESTLE INDIA LTD.|14-02-2012|125.0000|12.5000
157827|NESTLE INDIA LTD.|27-07-2012|180.0000|18.0000
157827|NESTLE INDIA LTD.|07-12-2012|180.0000|18.0000
157827|NESTLE INDIA LTD.|20-02-2013|125.0000|12.5000
157827|NESTLE INDIA LTD.|26-07-2013|180.0000|18.0000
157827|NESTLE INDIA LTD.|30-10-2013|180.0000|18.0000
157827|NESTLE INDIA LTD.|14-02-2014|125.0000|12.5000
157827|NESTLE INDIA LTD.|13-05-2014|125.0000|12.5000
157827|NESTLE INDIA LTD.|10-09-2014|300.0000|30.0000
157827|NESTLE INDIA LTD.|03-12-2014|80.0000|8.0000
157827|NESTLE INDIA LTD.|13-02-2015|125.0000|12.5000
157827|NESTLE INDIA LTD.|15-05-2015|140.0000|14.0000
157827|NESTLE INDIA LTD.|04-12-2015|160.0000|16.0000
157827|NESTLE INDIA LTD.|12-02-2016|185.0000|18.5000
157827|NESTLE INDIA LTD.|12-05-2016|120.0000|12.0000
157827|NESTLE INDIA LTD.|29-07-2016|120.0000|12.0000
157827|NESTLE INDIA LTD.|05-12-2016|160.0000|16.0000
157827|NESTLE INDIA LTD.|15-02-2017|230.0000|23.0000
157827|NESTLE INDIA LTD.|12-05-2017|150.0000|15.0000
157827|NESTLE INDIA LTD.|26-07-2017|150.0000|15.0000
157827|NESTLE INDIA LTD.|04-12-2017|330.0000|33.0000
157827|NESTLE INDIA LTD.|14-02-2018|230.0000|23.0000
157827|NESTLE INDIA LTD.|10-05-2018|200.0000|20.0000
157827|NESTLE INDIA LTD.|03-08-2018|200.0000|20.0000
157827|NESTLE INDIA LTD.|05-12-2018|500.0000|50.0000
157827|NESTLE INDIA LTD.|14-02-2019|250.0000|25.0000
157827|NESTLE INDIA LTD.|25-04-2019|230.0000|23.0000
157827|NESTLE INDIA LTD.|02-08-2019|1800.0000|180.0000
157827|NESTLE INDIA LTD.|03-08-2019|230.0000|23.0000
157827|NESTLE INDIA LTD.|03-12-2019|550.0000|55.0000
157827|NESTLE INDIA LTD.|13-02-2020|610.0000|61.0000
157827|NESTLE INDIA LTD.|23-10-2020|1350.0000|135.0000
157827|NESTLE INDIA LTD.|16-02-2021|650.0000|65.0000
157827|NESTLE INDIA LTD.|20-04-2021|250.0000|25.0000
157827|NESTLE INDIA LTD.|19-10-2021|1100.0000|110.0000
157827|NESTLE INDIA LTD.|17-02-2022|650.0000|65.0000
157827|NESTLE INDIA LTD.|11-04-2022|250.0000|25.0000
163226|OIL & NATURAL GAS CORPN. LTD.|31-03-1989|15.0000|NA
163226|OIL & NATURAL GAS CORPN. LTD.|31-03-1990|16.0000|NA
163226|OIL & NATURAL GAS CORPN. LTD.|31-03-1991|18.0000|NA
163226|OIL & NATURAL GAS CORPN. LTD.|31-03-1992|18.0000|NA
163226|OIL & NATURAL GAS CORPN. LTD.|31-03-1993|18.0000|NA
163226|OIL & NATURAL GAS CORPN. LTD.|31-01-1994|18.0000|1.8000
163226|OIL & NATURAL GAS CORPN. LTD.|25-09-1995|20.0000|2.0000
163226|OIL & NATURAL GAS CORPN. LTD.|31-03-1996|20.0000|2.0000
163226|OIL & NATURAL GAS CORPN. LTD.|01-07-1997|20.0000|2.0000
163226|OIL & NATURAL GAS CORPN. LTD.|30-06-1998|25.0000|2.5000
163226|OIL & NATURAL GAS CORPN. LTD.|29-05-1999|55.0000|5.5000
163226|OIL & NATURAL GAS CORPN. LTD.|29-03-2000|40.0000|4.0000
163226|OIL & NATURAL GAS CORPN. LTD.|08-08-2000|25.0000|2.5000
163226|OIL & NATURAL GAS CORPN. LTD.|07-06-2001|110.0000|11.0000
163226|OIL & NATURAL GAS CORPN. LTD.|30-05-2002|140.0000|14.0000
163226|OIL & NATURAL GAS CORPN. LTD.|31-01-2003|170.0000|17.0000
163226|OIL & NATURAL GAS CORPN. LTD.|24-06-2003|130.0000|13.0000
163226|OIL & NATURAL GAS CORPN. LTD.|30-01-2004|140.0000|14.0000
163226|OIL & NATURAL GAS CORPN. LTD.|22-06-2004|100.0000|10.0000
163226|OIL & NATURAL GAS CORPN. LTD.|24-12-2004|200.0000|20.0000
163226|OIL & NATURAL GAS CORPN. LTD.|20-06-2005|200.0000|20.0000
163226|OIL & NATURAL GAS CORPN. LTD.|23-12-2005|250.0000|25.0000
163226|OIL & NATURAL GAS CORPN. LTD.|26-06-2006|200.0000|20.0000
163226|OIL & NATURAL GAS CORPN. LTD.|26-12-2006|180.0000|18.0000
163226|OIL & NATURAL GAS CORPN. LTD.|25-06-2007|130.0000|13.0000
163226|OIL & NATURAL GAS CORPN. LTD.|24-12-2007|180.0000|18.0000
163226|OIL & NATURAL GAS CORPN. LTD.|25-06-2008|140.0000|14.0000
163226|OIL & NATURAL GAS CORPN. LTD.|19-12-2008|180.0000|18.0000
163226|OIL & NATURAL GAS CORPN. LTD.|24-06-2009|140.0000|14.0000
163226|OIL & NATURAL GAS CORPN. LTD.|18-12-2009|180.0000|18.0000
163226|OIL & NATURAL GAS CORPN. LTD.|28-05-2010|150.0000|15.0000
163226|OIL & NATURAL GAS CORPN. LTD.|16-12-2010|320.0000|32.0000
163226|OIL & NATURAL GAS CORPN. LTD.|30-05-2011|15.0000|0.7500
163226|OIL & NATURAL GAS CORPN. LTD.|04-01-2012|125.0000|6.2500
163226|OIL & NATURAL GAS CORPN. LTD.|15-03-2012|30.0000|1.5000
163226|OIL & NATURAL GAS CORPN. LTD.|29-05-2012|40.0000|2.0000
163226|OIL & NATURAL GAS CORPN. LTD.|21-12-2012|100.0000|5.0000
163226|OIL & NATURAL GAS CORPN. LTD.|20-03-2013|80.0000|4.0000
163226|OIL & NATURAL GAS CORPN. LTD.|29-05-2013|10.0000|0.5000
163226|OIL & NATURAL GAS CORPN. LTD.|06-12-2013|100.0000|5.0000
163226|OIL & NATURAL GAS CORPN. LTD.|24-03-2014|85.0000|4.2500
163226|OIL & NATURAL GAS CORPN. LTD.|29-05-2014|5.0000|0.2500
163226|OIL & NATURAL GAS CORPN. LTD.|12-12-2014|100.0000|5.0000
163226|OIL & NATURAL GAS CORPN. LTD.|20-03-2015|80.0000|4.0000
163226|OIL & NATURAL GAS CORPN. LTD.|28-05-2015|10.0000|0.5000
163226|OIL & NATURAL GAS CORPN. LTD.|06-11-2015|90.0000|4.5000
163226|OIL & NATURAL GAS CORPN. LTD.|09-03-2016|15.0000|0.7500
163226|OIL & NATURAL GAS CORPN. LTD.|26-05-2016|65.0000|3.2500
163226|OIL & NATURAL GAS CORPN. LTD.|27-10-2016|90.0000|4.5000
163226|OIL & NATURAL GAS CORPN. LTD.|31-01-2017|45.0000|2.2500
163226|OIL & NATURAL GAS CORPN. LTD.|26-05-2017|16.0000|0.8000
163226|OIL & NATURAL GAS CORPN. LTD.|28-10-2017|60.0000|3.0000
163226|OIL & NATURAL GAS CORPN. LTD.|01-03-2018|45.0000|2.2500
163226|OIL & NATURAL GAS CORPN. LTD.|30-05-2018|27.0000|1.3500
163226|OIL & NATURAL GAS CORPN. LTD.|14-02-2019|105.0000|5.2500
163226|OIL & NATURAL GAS CORPN. LTD.|23-03-2019|20.0000|1.0000
163226|OIL & NATURAL GAS CORPN. LTD.|30-05-2019|15.0000|0.7500
163226|OIL & NATURAL GAS CORPN. LTD.|16-03-2020|100.0000|5.0000
163226|OIL & NATURAL GAS CORPN. LTD.|30-06-2020|0.0000|0.0000
163226|OIL & NATURAL GAS CORPN. LTD.|13-02-2021|35.0000|1.7500
163226|OIL & NATURAL GAS CORPN. LTD.|24-06-2021|37.0000|1.8500
163226|OIL & NATURAL GAS CORPN. LTD.|12-11-2021|110.0000|5.5000
163226|OIL & NATURAL GAS CORPN. LTD.|11-02-2022|35.0000|1.7500
163226|OIL & NATURAL GAS CORPN. LTD.|28-05-2022|65.0000|3.2500
164646|TATA CONSULTANCY SERVICES LTD.|31-03-1998|1.3000|0.1300
164646|TATA CONSULTANCY SERVICES LTD.|22-09-1999|0.0000|0.0000
164646|TATA CONSULTANCY SERVICES LTD.|31-03-2000|3.8200|0.3820
164646|TATA CONSULTANCY SERVICES LTD.|27-06-2001|2.7500|0.2750
164646|TATA CONSULTANCY SERVICES LTD.|31-03-2002|3.0000|0.3000
164646|TATA CONSULTANCY SERVICES LTD.|06-06-2003|3.0000|0.3000
164646|TATA CONSULTANCY SERVICES LTD.|06-04-2004|12.0000|1.2000
164646|TATA CONSULTANCY SERVICES LTD.|21-10-2004|300.0000|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|20-01-2005|350.0000|3.5000
164646|TATA CONSULTANCY SERVICES LTD.|19-04-2005|500.0000|5.0000
164646|TATA CONSULTANCY SERVICES LTD.|12-08-2005|300.0000|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|11-10-2005|300.0000|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|12-01-2006|300.0000|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|17-04-2006|450.0000|4.5000
164646|TATA CONSULTANCY SERVICES LTD.|18-07-2006|300.0000|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-10-2006|300.0000|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|15-01-2007|300.0000|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-04-2007|400.0000|4.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-07-2007|300.0000|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|15-10-2007|300.0000|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-01-2008|300.0000|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|21-04-2008|500.0000|5.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-07-2008|300.0000|3.0000
